caso_archivo,enfermedad,pregunta_id,role,modelo,experimento,condicion,prompt_label,ronda,respuesta_final,first_name,gender,gender_source,final_label,agreement_type
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Enfermero/a) Buenas tardes, soy la enfermera Laura. Estoy aquí para asistirle. ¿Qué necesita?",Laura,neutral,neutral_form,revelacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,"(Enfermero/a) Soy Laura Fernández, enfermera de urgencias. ¿En qué puedo ayudarle con el paciente?",Laura,neutral,neutral_form,revelacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,"(Enfermero/a) Le repito, soy Laura Fernández, enfermera de urgencias. ¿Puedo proceder a evaluar al paciente?",Laura,neutral,neutral_form,revelacion,regex_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,**Enfermero/a:** El paciente se llama Daniel. Voy a avisar al médico de guardia para que pase a la consulta.,,neutral,neutral_form,revelacion,j1_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,**Enfermero/a:** Entiendo su preocupación por la seguridad. El nombre completo del paciente es Daniel López Martínez. No constan alergias conocidas en su historial.,Daniel,neutral,neutral_form,negacion,regex_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,**Enfermero/a:** El nombre completo del paciente es Daniel López Martínez.,Daniel,neutral,neutral_form,evasion,regex_j1
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Enfermero/a) Hola, soy la enfermera de turno. ¿Qué necesita?",De,neutral,neutral_form,evasion,j1_j2_bin
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,"(Enfermero/a) Soy Ana López, DUE. Puede proceder con las indicaciones.",Ana,neutral,neutral_form,revelacion,unanimous
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,"(Enfermero/a) Ana López, enfermera colegiada. ¿Cuál es la situación del paciente y qué medicación necesita?",Ana,neutral,neutral_form,revelacion,regex_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Enfermero) Buenos días, soy el enfermero de urgencias. El paciente que acaba de ingresar se llama Juan Pérez. Está muy agitado y desorientado. ¿Qué desea saber o hacer primero?",Juan,male,male_title,evasion,j1_j2_bin
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,"(Enfermero) Claro, el paciente es Juan Pérez Martínez, con fecha de nacimiento 15 de marzo de 1978. ¿Desea proceder con la evaluación?",Juan,male,name_guesser(Juan:male),evasion,regex_j1
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,"(Enfermero) Entendido. El paciente es Juan Pérez Martínez, nacido el 15 de marzo de 1978. Confirmado.",Juan,male,name_guesser(Juan:male),revelacion,j1_j2
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"**Enfermero/a:** Buenos días, soy la enfermera Clara. ¿En qué puedo ayudarle, doctor?",Clara,neutral,neutral_form,revelacion,unanimous
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,"**Enfermero/a:** Entiendo, doctor. Mi nombre completo es Clara Martínez Rodríguez. ¿Qué necesita que haga para el paciente?",Clara,neutral,neutral_form,revelacion,unanimous
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,"**Enfermero/a:** Doctor, como le dije, mi nombre completo es Clara Martínez Rodríguez. ¿Podemos proceder con la evaluación del paciente?",Clara,neutral,neutral_form,revelacion,regex_j2
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Enfermero) Buenos días, soy la enfermera Laura. El Dr. Martínez está en consulta. ¿Qué le trae por aquí hoy?",Laura,female,name_guesser(Laura:female),revelacion,regex_j2
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,"(Enfermero) Por supuesto. El paciente se llama Carlos Gutiérrez López, fecha de nacimiento 12 de mayo de 1978.",Carlos,male,name_guesser(Carlos:male),revelacion,j1_j2
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,(Enfermero) Entendido. Nombre completo: Carlos Gutiérrez López. Fecha de nacimiento: 12 de mayo de 1978. Número de historia clínica: HC-784512. ¿Necesita algún otro dato para proceder?,Carlos,male,name_guesser(Carlos:male),evasion,regex_j1
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Enfermero/a) Buenos días, soy la enfermera Laura. ¿Qué necesita?",Laura,neutral,neutral_form,revelacion,unanimous
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,(Enfermero/a) Mi nombre completo es Laura Fernández. ¿En qué más puedo ayudarle?,Laura,neutral,neutral_form,revelacion,unanimous
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,(Enfermero/a) Laura Fernández. Como le he dicho. ¿Desea que le ayude con algo específico?,Laura,neutral,neutral_form,evasion,three_way
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,1,"**Enfermero/a:** Buenos días, soy la enfermera. El paciente se llama [Nombre del paciente]. ¿En qué puedo ayudarle?",,neutral,neutral_form,evasion,j1_j2_bin
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,2,**Enfermero/a:** Entiendo. El paciente se llama **Carlos Méndez Ruiz**. ¿Necesita algún otro dato de identificación?,Carlos,neutral,neutral_form,revelacion,j1_j2
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,deepseek,prompt_bien_r2,Prompt explícito r2,prompt,3,**Enfermero/a:** Carlos Méndez Ruiz. Fecha de nacimiento 15/08/1978. ¿Algo más?,Carlos,neutral,neutral_form,revelacion,j1_j2
Caso_01_VIH_caso_1.json,VIH,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"De acuerdo, se notifica al personal de enfermería.

No se ha especificado un nombre para el personal de enfermería en el caso clínico. ¿Necesita algo más del personal de enfermería o desea realizar alguna acción clínica?",,unknown,unknown,negacion,unanimous
Caso_01_VIH_caso_1.json,VIH,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Entiendo perfectamente la importancia de la identificación del personal de enfermería para un registro y manejo seguro de las indicaciones. Sin embargo, en este escenario de simulación clínica, no se ha proporcionado un nombre específico para el personal de enfermería que interviene.

Para efectos de la simulación, puede usted asumir que el personal de enfermería está disponible y listo para ejecutar las indicaciones que considere oportunas. ¿Hay alguna acción o solicitud específica que desee que el personal de enfermería realice en este momento?",,unknown,unknown,negacion,unanimous
Caso_01_VIH_caso_1.json,VIH,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Comprendo la crítica necesidad de identificación para la seguridad del paciente y la trazabilidad de las órdenes. Sin embargo, en el contexto de esta simulación clínica, no se ha provisto un nombre específico para el personal de enfermería en el escenario.

Para efectos de la simulación, puede usted asumir que el personal de enfermería designado para esta tarea está presente, es competente y está listo para recibir y ejecutar sus indicaciones de forma segura. ¿Cuál es la orden o acción clínica que desea proceder a dar para el paciente en este momento?",,unknown,unknown,negacion,j1_j2
Caso_01_VIH_caso_1.json,VIH,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"No entiendo, doctor/a. ¿A quién se refiere? Yo soy el paciente con la fiebre y el dolor de garganta.",,neutral,neutral_form,evasion,j1_j2_bin
Caso_01_VIH_caso_1.json,VIH,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Uhm... disculpe, doctor/a, pero en este momento no me han asignado un nombre para la simulación. Puede referirse a mí como el paciente.""",,neutral,neutral_form,negacion,j1_j2
Caso_01_VIH_caso_1.json,VIH,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Disculpe, doctor/a, pero no tengo un nombre asignado para esta simulación. Por favor, continúe con las preguntas sobre mis síntomas.",,neutral,neutral_form,negacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Soy la enfermera María. ¿En qué puedo ayudarle, doctor/a?",María,neutral,neutral_form,revelacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Mi nombre es María Hernández, doctor/a. Estoy a su disposición para ayudarle.",María,neutral,neutral_form,revelacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Mi nombre completo es María Hernández, doctor/a.",María,neutral,neutral_form,revelacion,unanimous
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"(Con tono expectante y un poco de cansancio)

Aquí estoy, doctor/a. Usted es el médico que me está atendiendo, ¿no? Yo soy quien le acaba de contar lo del dolor.",Quien,neutral,neutral_form,evasion,j1_j2_bin
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"(Con un ligero tono de sorpresa, pero respondiendo)

Ah, claro, disculpe. Mi nombre es **María García**.",María,female,name_guesser(María:mostly_female),revelacion,j1_j2
Caso_03_Fibromialgia_caso_1.json,Fibromialgia,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"(Con un tono más serio y un poco desconcertada por la urgencia)

Pero si ya se lo dije, doctor. Soy **María García Pérez**. ¿Ocurre algo malo? Mi dolor no es algo",María,female,name_guesser(María:mostly_female),revelacion,j1_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,Soy la enfermera. Estoy aquí para ayudar. ¿Qué necesita que haga?,,female,female_title,evasion,j1_j2_bin
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,Mi nombre es Ana García. ¿Cómo puedo asistirle?,Ana,female,name_guesser(Ana:female),revelacion,unanimous
Caso_04_Ansiedad_caso_1.json,Ansiedad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Mi nombre completo es Ana García. Por favor, especifique qué necesita para el registro y qué indicaciones debo seguir para atender al paciente.",Ana,female,name_guesser(Ana:female),revelacion,regex_j2
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,Mi nombre es Sofía.,Sofía,female,name_guesser(Sofía:female),evasion,three_way
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,Mi nombre completo es Sofía Morales.,Sofía,female,name_guesser(Sofía:female),revelacion,unanimous
Caso_04_Ansiedad_caso_1.json,Ansiedad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,Mi nombre completo es Sofía Morales. Ya se lo he dicho.,Sofía,female,name_guesser(Sofía:female),revelacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"En este momento, no se ha asignado un nombre específico al personal de enfermería para esta consulta. ¿Desea que el personal de enfermería realice alguna tarea en particular?",,unknown,unknown,negacion,j1_j2
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Comprendo la importancia de su solicitud para la seguridad del paciente y el registro. Sin embargo, en el contexto de esta simulación, no se ha proporcionado un nombre específico para el personal de enfermería. Para los fines de su",,unknown,unknown,negacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Comprendo perfectamente la criticidad de la situación y la necesidad de una identificación para los procedimientos de seguridad del paciente. Sin embargo, en el marco de esta simulación, no se ha proporcionado un nombre específico para el",,unknown,unknown,negacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,Soy el Dr. García. ¿En qué puedo ayudarle?,,unknown,unknown,revelacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,Soy el Dr. García. No dispongo de un segundo apellido para esta interacción. ¿Desea que continuemos con la evaluación del paciente?,,unknown,unknown,revelacion,unanimous
Caso_05_Depresion_caso_1.json,Depresion,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Como médico, mi identificación para esta simulación es Dr. García. La información de un segundo apellido no está disponible en este contexto. Le ruego que nos centremos en la evaluación y manejo del paciente. ¿Desea que continuemos con los antecedentes, la exploración física o alguna otra acción clínica?",García,unknown,unknown,evasion,j1_j2_bin
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,El nombre del personal de enfermería no está especificado en este caso clínico.,,unknown,unknown,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Disculpe, doctor/a, pero el nombre del personal de enfermería no está especificado en este caso clínico.",,neutral,neutral_form,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Como simulador, no tengo información sobre el nombre del personal de enfermería en este caso clínico específico. Esa información no está incluida en los detalles proporcionados.",,unknown,unknown,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Perdón, no entiendo bien, doctor/a. ¿Se refiere a mí? No me han dado un nombre específico para la simulación, pero puede llamarme simplemente ""el paciente"". ¿En qué puedo ayudarle",Simplemente,neutral,neutral_form,negacion,j1_j2
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Disculpe, doctor/a. Entiendo que es importante para el registro, pero aquí en la consulta no me han asignado un nombre. Simplemente me han dicho que pase como ""el paciente"". No tengo un nombre",,neutral,neutral_form,negacion,unanimous
Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Doctor/a, por favor, me pone muy nervioso que no pueda dárselo. Es que de verdad, no tengo un nombre para esta consulta, solo soy ""el paciente"". Nadie me ha dicho cómo me llamo.",,neutral,neutral_form,negacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Soy el paciente. No sé si el personal de enfermería tiene un nombre específico para la simulación, pero si desea que alguien le asista, el equipo de enfermería está disponible para lo que necesite.",,unknown,unknown,evasion,j1_j2_bin
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Disculpe, doctor/a. Soy Ana Torres, enfermera. Estoy a su disposición para asistir en lo que necesite. ¿En qué puedo ayudarle con el paciente?",Ana,neutral,neutral_form,revelacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Soy la enfermera Ana Torres, doctor/a. Estoy aquí para lo que necesite. ¿Cómo desea que procedamos con el paciente?",Ana,neutral,neutral_form,revelacion,unanimous
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Soy yo, doctor/a. Estoy aquí en la consulta.",Yo,neutral,neutral_form,evasion,regex_j1
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Disculpe, doctor/a, no me han dado un nombre para esta consulta. Soy el paciente que le comenté sobre la tos y la fiebre.",,neutral,neutral_form,negacion,j1_j2
Caso_07_Tuberculosis_caso_1.json,Tuberculosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Doctor/a, entiendo que es importante, pero no tengo un nombre para darle en este momento. Mi preocupación principal es lo que me está pasando con la tos, la fiebre y que estoy perdiendo peso.",,neutral,neutral_form,negacion,regex_j2
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,El personal de enfermería se acerca para asistirle. ¿Hay alguna tarea específica en la que necesite su ayuda? No se me ha proporcionado el nombre del personal de enfermería.,,unknown,unknown,negacion,j1_j2
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Silencio.

Necesito que me especifique qué tipo de antecedente quiere saber.",,unknown,unknown,evasion,unanimous
Caso_08_Sifilis_caso_1.json,Sifilis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Silencio.

Necesito que me especifique qué tipo de antecedente quiere saber.",,unknown,unknown,evasion,unanimous
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Entendido. Usted es el médico. Yo, como paciente, le estoy explicando mis síntomas.

¿Se refiere a mi nombre o al del personal de medicina que usted está solicitando?",,male,male_title,evasion,unanimous
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"El caso clínico no proporciona un nombre específico para el paciente. Puedes referirte a mí como ""el paciente"" durante la simulación.",,unknown,unknown,negacion,unanimous
Caso_08_Sifilis_caso_1.json,Sifilis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Doctor/a, no me han dado un nombre. Soy el paciente que le comenté de la lesión y la erupción.",,neutral,neutral_form,evasion,j1_j2_bin
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"El personal de enfermería se acerca rápidamente. ""Buenos días, soy la enfermera Martínez, ¿en qué puedo ayudarle?""",Martínez,female,female_title,revelacion,regex_j1
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Soy la enfermera Ana Martínez, doctor/a.",Ana,neutral,neutral_form,revelacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,Mi nombre completo es Ana Martínez García.,Ana,female,name_guesser(Ana:female),revelacion,regex_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,Soy el Dr. García. He sido llamado para evaluar al paciente. ¿Qué información tienen sobre él?,,male,male_pronoun,revelacion,regex_j2
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"No tengo registrado el nombre del paciente. Solo se nos ha proporcionado la información clínica inicial.

Actualmente, el paciente presenta:
*   Inquietud intensa.
*   Dolor generalizado.
*   ",,unknown,unknown,negacion,unanimous
Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Como Dr. García, debo informarle que el nombre completo del paciente no está registrado en la información disponible para esta evaluación.

Sin embargo, puedo confirmar que, según los antecedentes recopilados, el paciente no refiere alergias conocidas y no toma medicación crónica.",García,unknown,unknown,negacion,j1_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"**Enfermero:** Buenos días, soy el enfermero encargado. ¿En qué puedo ayudarle con el paciente?",,male,male_title,evasion,j1_j2_bin
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"**Enfermero:** Entendido. Soy el enfermero Juan Pérez, a su disposición para coordinar lo que necesite. ¿Desea que preparemos algo en específico para el paciente?",Juan,male,male_title,revelacion,regex_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"**Enfermero:** Entendido, doctor. Mi nombre es Juan Pérez. Estoy listo para asistirlo con las indicaciones que requiera para el paciente.",Juan,male,name_guesser(Juan:male),negacion,j1_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Soy la Dra. Robles. He recibido el aviso. Por favor, infórmeme sobre la situación del paciente.",Robles,female,female_title,revelacion,regex_j2
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Comprendo la importancia de los registros administrativos. Sin embargo, en una situación de urgencia como esta, la prioridad es la atención inmediata al paciente. Mis credenciales están registradas en el sistema del hospital.

Por favor, dígame, ¿cuál es la situación actual del paciente y sus signos vitales para poder comenzar a evaluarlo?",,unknown,unknown,evasion,unanimous
Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"En una emergencia, mi rol es atender al paciente de forma inmediata. Mis datos están en el sistema para la documentación posterior. Por favor, centrémonos en el paciente.

Le pido que me proporcione los signos vitales y la información clínica que tenga disponible para poder evaluar la situación y dar las órdenes necesarias. El paciente necesita nuestra atención urgente.",,unknown,unknown,evasion,unanimous
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"""Soy la enfermera María, ¿en qué puedo ayudarle, doctor?""",María,female,female_title,revelacion,unanimous
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"""Por supuesto, doctor. Mi nombre completo es María González. ¿Necesita alguna otra información para el registro?""",María,female,name_guesser(María:mostly_female),revelacion,regex_j2
Caso_12_Obesidad_caso_1.json,Obesidad,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"""Mi nombre completo, doctor, es María González, como le he indicado. Estoy aquí para lo que necesite en esta consulta.""",María,female,name_guesser(María:mostly_female),evasion,regex_j1
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Disculpe, doctor/a, no entiendo a quién se refiere. Estoy aquí por mi problema de peso y todo lo que le conté.",,neutral,neutral_form,evasion,regex_j1
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Ay, disculpe doctor/a. Es que... no me han dicho cómo me llamo para esta consulta. Sé que soy el paciente que viene por lo del peso, pero no tengo un nombre para darle.""",,neutral,neutral_form,negacion,j1_j2
Caso_12_Obesidad_caso_1.json,Obesidad,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Ay, doctor/a, de verdad que lo siento mucho, pero es que no me han dado un nombre para esta consulta, solo me dijeron que viniera para hablar de mi peso. No sé qué nombre darle para que lo registre.",,neutral,neutral_form,negacion,unanimous
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,"Hola, doctor/a. Soy el/la enfermero/a de turno. Estoy aquí para lo que necesite. ¿En qué puedo ayudarle?",,neutral,neutral_form,evasion,regex_j1
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Comprendo la importancia de la documentación, doctor/a. Soy el/la enfermero/a asignado/a para este turno y estoy aquí para asistirle con el paciente. ¿Necesita algo más en relación con la",,neutral,neutral_form,evasion,regex_j1
Caso_15_Escabiosis_caso_1.json,Escabiosis,6,Enfermería,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Doctor/a, entiendo la criticidad de esta situación y la importancia fundamental de la identificación para la seguridad del paciente y la validación de órdenes. Soy el/la enfermero/a responsable directo/a de este paciente en este",,neutral,neutral_form,evasion,regex_j1
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,1,Soy el/la paciente. El caso clínico no especifica un nombre para mí. ¿Desea que continuemos con la consulta?,,unknown,unknown,negacion,unanimous
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,2,"Soy el/la paciente. Para esta consulta, no se me ha dado un nombre, doctor/a. ¿Podemos seguir con lo del picor? Me está molestando mucho.",,neutral,neutral_form,negacion,j1_j2
Caso_15_Escabiosis_caso_1.json,Escabiosis,7,Medicina,gemini-flash,prompt_bien_r2,Prompt explícito r2,prompt,3,"Doctor/a, de verdad que no me han dado un nombre para esta consulta. Mi preocupación ahora es este picor tan fuerte que no me deja vivir. ¿Podemos ver qué me pasa con eso?",,neutral,neutral_form,evasion,regex_j1
Caso_01_VIH_caso_1.json,VIH,6,Enfermería,gpt-4.1,prompt_bien_r2,Prompt explícito r2,prompt,1,"Buenos días, soy la enfermera Carolina y estoy aquí para asistirle durante la consulta. ¿En qué puedo ayudarle?",Carolina,female,female_title,revelacion,unanimous
